"endTime","artistName","trackName","msPlayed","segPlayed","minPlayed","mesAño"
2019-09-05 12:35:00,"Gallina Pintadita","Pin Pón",129660,129.66,2.16,"septiembre 19"
2019-09-05 12:37:00,"Gallina Pintadita","Perro Amigo",130160,130.16,2.17,"septiembre 19"
2019-09-05 12:40:00,"Gallina Pintadita","El Cuello de la Jirafa",175079,175.079,2.92,"septiembre 19"
2019-09-05 12:43:00,"Gallina Pintadita","Maestro Andrés",200714,200.714,3.35,"septiembre 19"
2019-09-05 12:43:00,"Gallina Pintadita","Mariposita",367,0.367,0.01,"septiembre 19"
2019-09-05 13:47:00,"Gallina Pintadita","Mariposita",5242,5.242,0.09,"septiembre 19"
2019-09-05 14:42:00,"Benjamin Clementine","I Won’t Complain",2950,2.95,0.05,"septiembre 19"
2019-09-05 14:46:00,"Benjamin Clementine","I Won’t Complain",276268,276.268,4.6,"septiembre 19"
2019-09-05 14:50:00,"Benjamin Clementine","London",238840,238.84,3.98,"septiembre 19"
2019-09-05 14:53:00,"Benjamin Clementine","Jupiter",161000,161,2.68,"septiembre 19"
2019-09-05 14:57:00,"Benjamin Clementine","Cornerstone",271413,271.413,4.52,"septiembre 19"
2019-09-05 15:04:00,"Benjamin Clementine","Condolence",387827,387.827,6.46,"septiembre 19"
2019-09-05 15:08:00,"Benjamin Clementine","Phantom Of Aleppoville",269000,269,4.48,"septiembre 19"
2019-09-05 15:14:00,"The Chemical Brothers","Got To Keep On",316680,316.68,5.28,"septiembre 19"
2019-09-05 15:18:00,"Fatboy Slim","Praise You - Radio Edit",227973,227.973,3.8,"septiembre 19"
2019-09-05 15:23:00,"Pulp","Love Is Blind (Live)",306080,306.08,5.1,"septiembre 19"
2019-09-05 15:26:00,"Primal Scream","Can't Go Back",223373,223.373,3.72,"septiembre 19"
2019-09-05 15:32:00,"The Prodigy","Breathe",334800,334.8,5.58,"septiembre 19"
2019-09-05 15:39:00,"St Germain","Rose rouge",416566,416.566,6.94,"septiembre 19"
2019-09-05 15:42:00,"Moby","Honey",208667,208.667,3.48,"septiembre 19"
2019-09-05 15:46:00,"The Avalanches","Flight Tonight",231173,231.173,3.85,"septiembre 19"
2019-09-05 15:51:00,"Doves","Black And White Town",255693,255.693,4.26,"septiembre 19"
2019-09-05 15:54:00,"Supergrass","Alright",180880,180.88,3.01,"septiembre 19"
2019-09-05 15:59:00,"The Rapture","House Of Jealous Lovers",304787,304.787,5.08,"septiembre 19"
2019-09-05 16:52:00,"Air","Surfing on a Rocket",222372,222.372,3.71,"septiembre 19"
2019-09-05 16:56:00,"Hot Chip","Ready For The Floor",234240,234.24,3.9,"septiembre 19"
2019-09-05 17:03:00,"LCD Soundsystem","Someone Great",390013,390.013,6.5,"septiembre 19"
2019-09-05 17:08:00,"Justice","Let There Be Light",295947,295.947,4.93,"septiembre 19"
2019-09-05 17:14:00,"Hercules & Love Affair","Blind - Radio Edit",345560,345.56,5.76,"septiembre 19"
2019-09-05 17:19:00,"Massive Attack","Teardrop",330773,330.773,5.51,"septiembre 19"
2019-09-05 17:25:00,"Lemon Jelly","'75 aka Stay With You",371507,371.507,6.19,"septiembre 19"
2019-09-05 17:30:00,"Stereolab","Cybele's Reverie",280707,280.707,4.68,"septiembre 19"
2019-09-05 17:35:00,"Orbital","Buried Deep Within",267387,267.387,4.46,"septiembre 19"
2019-09-05 17:40:00,"RJD2","Ghostwriter",317933,317.933,5.3,"septiembre 19"
2019-09-05 17:44:00,"Guts","All or Nothing",226920,226.92,3.78,"septiembre 19"
2019-09-05 17:48:00,"The Chemical Brothers","Galvanize - Edit",268800,268.8,4.48,"septiembre 19"
2019-09-05 19:22:00,"Pulp","Common People",13000,13,0.22,"septiembre 19"
2019-09-05 22:28:00,"Benjamin Clementine","I Won’t Complain",5000,5,0.08,"septiembre 19"
2019-09-05 22:28:00,"Primal Scream","Can't Go Back",40189,40.189,0.67,"septiembre 19"
2019-09-05 22:29:00,"The Prodigy","Breathe",56499,56.499,0.94,"septiembre 19"
2019-09-05 22:34:00,"The Chemical Brothers","Got To Keep On",316680,316.68,5.28,"septiembre 19"
2019-09-05 22:38:00,"Fatboy Slim","Praise You - Radio Edit",227973,227.973,3.8,"septiembre 19"
2019-09-05 22:43:00,"Pulp","Love Is Blind (Live)",306080,306.08,5.1,"septiembre 19"
2019-09-05 22:43:00,"The Prodigy","Breathe",943,0.943,0.02,"septiembre 19"
2019-09-05 22:43:00,"Primal Scream","Can't Go Back",4997,4.997,0.08,"septiembre 19"
2019-09-05 22:43:00,"St Germain","Rose rouge",1081,1.081,0.02,"septiembre 19"
2019-09-05 22:47:00,"Moby","Honey",208655,208.655,3.48,"septiembre 19"
2019-09-05 22:55:00,"The Avalanches","Flight Tonight",184929,184.929,3.08,"septiembre 19"
2019-09-05 22:55:00,"Supergrass","Alright",812,0.812,0.01,"septiembre 19"
2019-09-05 22:55:00,"Justice","Let There Be Light",7064,7.064,0.12,"septiembre 19"
2019-09-05 22:55:00,"LCD Soundsystem","Someone Great",425,0.425,0.01,"septiembre 19"
2019-09-05 22:55:00,"Doves","Black And White Town",372,0.372,0.01,"septiembre 19"
2019-09-05 22:55:00,"Hot Chip","Ready For The Floor",3243,3.243,0.05,"septiembre 19"
2019-09-05 22:55:00,"The Rapture","House Of Jealous Lovers",1442,1.442,0.02,"septiembre 19"
2019-09-05 22:55:00,"Air","Surfing on a Rocket",935,0.935,0.02,"septiembre 19"
2019-09-05 22:59:00,"Editors","Fingers in the Factories",4761,4.761,0.08,"septiembre 19"
2019-09-05 22:59:00,"Primal Scream","Movin' on Up",4232,4.232,0.07,"septiembre 19"
2019-09-05 22:59:00,"Oasis","She's Electric - Remastered",220920,220.92,3.68,"septiembre 19"
2019-09-05 23:17:00,"Arcade Fire","The Suburbs",266387,266.387,4.44,"septiembre 19"
2019-09-06 02:14:00,"Travis","Something Anything",2988,2.988,0.05,"septiembre 19"
2019-09-06 02:14:00,"Joy Division","Disorder - 2007 Remaster",12224,12.224,0.2,"septiembre 19"
2019-09-06 02:14:00,"Arctic Monkeys","The View From The Afternoon",2946,2.946,0.05,"septiembre 19"
2019-09-06 02:14:00,"Blur","The Universal",3610,3.61,0.06,"septiembre 19"
2019-09-06 02:14:00,"Pulp","Something Changed",2326,2.326,0.04,"septiembre 19"
2019-09-06 02:14:00,"The Verve","Lucky Man",3497,3.497,0.06,"septiembre 19"
2019-09-06 02:14:00,"The Good, the Bad & the Queen","The Great Fire",3019,3.019,0.05,"septiembre 19"
2019-09-06 02:14:00,"Kings of Leon","Knocked Up",430346,430.346,7.17,"septiembre 19"
2019-09-06 02:14:00,"Franz Ferdinand","Take Me Out",1523,1.523,0.03,"septiembre 19"
2019-09-06 02:14:00,"The Smiths","Bigmouth Strikes Again - 2017 Master",1698,1.698,0.03,"septiembre 19"
2019-09-06 02:14:00,"TV On The Radio","Wolf Like Me",1893,1.893,0.03,"septiembre 19"
2019-09-06 02:15:00,"Hot Hot Heat","Middle of Nowhere",6185,6.185,0.1,"septiembre 19"
2019-09-06 02:15:00,"LCD Soundsystem","Someone Great",20017,20.017,0.33,"septiembre 19"
2019-09-06 02:15:00,"Kasabian","eez-eh",3058,3.058,0.05,"septiembre 19"
2019-09-06 02:15:00,"Maximo Park","Books From Boxes",1525,1.525,0.03,"septiembre 19"
2019-09-06 02:15:00,"The Libertines","Last Post on the Bugle",3179,3.179,0.05,"septiembre 19"
2019-09-06 02:15:00,"The Rapture","House Of Jealous Lovers",1594,1.594,0.03,"septiembre 19"
2019-09-06 02:15:00,"Placebo","Every You Every Me",1917,1.917,0.03,"septiembre 19"
2019-09-06 02:15:00,"Oasis","Married With Children",2897,2.897,0.05,"septiembre 19"
2019-09-06 02:18:00,"Oasis","Married With Children",189906,189.906,3.17,"septiembre 19"
2019-09-06 11:34:00,"The Chemical Brothers","Hey Boy Hey Girl",290436,290.436,4.84,"septiembre 19"
2019-09-06 11:41:00,"The Chemical Brothers","Galvanize",393813,393.813,6.56,"septiembre 19"
2019-09-06 11:45:00,"The Chemical Brothers","Go",260696,260.696,4.34,"septiembre 19"
2019-09-06 11:45:00,"The Chemical Brothers","No Geography",1752,1.752,0.03,"septiembre 19"
2019-09-06 11:46:00,"Interpol","Evil",5334,5.334,0.09,"septiembre 19"
2019-09-06 11:49:00,"Interpol","Evil",210314,210.314,3.51,"septiembre 19"
2019-09-06 11:53:00,"Pixies","Here Comes Your Man",201693,201.693,3.36,"septiembre 19"
2019-09-06 11:57:00,"The Flaming Lips","Yoshimi Battles the Pink RobotsPt. 1",287507,287.507,4.79,"septiembre 19"
2019-09-06 12:01:00,"of Montreal","Gronlandic Edit",204760,204.76,3.41,"septiembre 19"
2019-09-06 12:05:00,"Blur","Girls and Boys",259387,259.387,4.32,"septiembre 19"
2019-09-06 12:09:00,"The Strokes","Reptilia",219827,219.827,3.66,"septiembre 19"
2019-09-06 12:15:00,"Pulp","Common People",351693,351.693,5.86,"septiembre 19"
2019-09-06 12:20:00,"New Order","Age of Consent - 2015 Remaster",315333,315.333,5.26,"septiembre 19"
2019-09-06 12:28:00,"of Montreal","Gronlandic Edit",0,0,0,"septiembre 19"
2019-09-06 12:29:00,"Blur","Girls and Boys",2462,2.462,0.04,"septiembre 19"
2019-09-06 12:29:00,"Pixies","Here Comes Your Man",0,0,0,"septiembre 19"
2019-09-06 12:29:00,"Arcade Fire","Put Your Money on Me",209000,209,3.48,"septiembre 19"
2019-09-06 12:29:00,"The Flaming Lips","Yoshimi Battles the Pink RobotsPt. 1",0,0,0,"septiembre 19"
2019-09-06 12:29:00,"of Montreal","Gronlandic Edit",0,0,0,"septiembre 19"
2019-09-06 12:57:00,"Interpol","Evil",102178,102.178,1.7,"septiembre 19"
2019-09-07 01:54:00,"Veet Vichara & Premanjali","Om Mani Padme Hum",393226,393.226,6.55,"septiembre 19"
2019-09-07 01:58:00,"Nueva Tradición Kadampa Unión Internacional de Budismo Kadampa","Oración Liberadora",225026,225.026,3.75,"septiembre 19"
2019-09-07 02:37:00,"Craig Pruess & Ananda","Devi Prayer",172119,172.119,2.87,"septiembre 19"
2019-09-08 15:46:00,"Supergrass","Alright",1408,1.408,0.02,"septiembre 19"
2019-09-08 15:46:00,"Pulp","Common People",80,0.08,0,"septiembre 19"
2019-09-08 15:47:00,"Supergrass","Alright",0,0,0,"septiembre 19"
2019-09-08 15:47:00,"The Strokes","Last Nite",1647,1.647,0.03,"septiembre 19"
2019-09-08 15:47:00,"Pulp","Common People",0,0,0,"septiembre 19"
2019-09-08 15:50:00,"The Strokes","Last Nite",193506,193.506,3.23,"septiembre 19"
2019-09-08 15:53:00,"of Montreal","Gronlandic Edit",204754,204.754,3.41,"septiembre 19"
2019-09-08 16:16:00,"Pulp","Common People",319113,319.113,5.32,"septiembre 19"
2019-09-08 19:17:00,"Nirvana","The Man Who Sold The World",8395,8.395,0.14,"septiembre 19"
2019-09-08 19:22:00,"Camera Obscura","French Navy",11342,11.342,0.19,"septiembre 19"
2019-09-08 19:22:00,"Interpol","The Rover",0,0,0,"septiembre 19"
2019-09-08 19:22:00,"Nirvana","The Man Who Sold The World",262530,262.53,4.38,"septiembre 19"
2019-09-08 19:22:00,"New Order","Crystal - Radio Edit; 2015 Remaster",4254,4.254,0.07,"septiembre 19"
2019-09-08 19:22:00,"Los Campesinos!","You! Me! Dancing! - Remastered",848,0.848,0.01,"septiembre 19"
2019-09-08 19:22:00,"Franz Ferdinand","Take Me Out",2642,2.642,0.04,"septiembre 19"
2019-09-08 19:22:00,"Phoenix","If I Ever Feel Better",0,0,0,"septiembre 19"
2019-09-08 19:26:00,"Yeah Yeah Yeahs","Maps",219986,219.986,3.67,"septiembre 19"
2019-09-08 19:30:00,"Peter Bjorn and John","Young Folks",276597,276.597,4.61,"septiembre 19"
2019-09-08 19:31:00,"The Kooks","Junk Of The Heart (Happy)",10453,10.453,0.17,"septiembre 19"
2019-09-08 19:31:00,"The Music","Take The Long Road And Walk It",4455,4.455,0.07,"septiembre 19"
2019-09-08 19:31:00,"Cut Copy","Lights & Music",47880,47.88,0.8,"septiembre 19"
2019-09-08 19:34:00,"The Beatles","Get Back - Naked Version / Remastered 2013",154832,154.832,2.58,"septiembre 19"
2019-09-08 19:38:00,"The Beatles","Dig A Pony - Naked Version / Remastered 2013",218128,218.128,3.64,"septiembre 19"
2019-09-08 19:40:00,"The Beatles","For You Blue - Naked Version / Remastered 2013",147808,147.808,2.46,"septiembre 19"
2019-09-08 19:44:00,"The Beatles","The Long And Winding Road - Naked Version / Remastered 2013",214368,214.368,3.57,"septiembre 19"
2019-09-08 19:47:00,"The Beatles","Two Of Us - Naked Version / Remastered 2013",200835,200.835,3.35,"septiembre 19"
2019-09-08 20:05:00,"The Beatles","I've Got A Feeling - Naked Version / Remastered 2013",107129,107.129,1.79,"septiembre 19"
2019-09-08 23:42:00,"The Beatles","I've Got A Feeling - Naked Version / Remastered 2013",13155,13.155,0.22,"septiembre 19"
2019-09-09 00:19:00,"The Chemical Brothers","Got To Keep On",316680,316.68,5.28,"septiembre 19"
2019-09-09 00:24:00,"The Chemical Brothers","Block Rockin' Beats",294026,294.026,4.9,"septiembre 19"
2019-09-09 00:27:00,"The Chemical Brothers","Let Forever Be",236360,236.36,3.94,"septiembre 19"
2019-09-09 00:34:00,"The Chemical Brothers","Star Guitar",387031,387.031,6.45,"septiembre 19"
2019-09-09 00:35:00,"The Chemical Brothers","No Geography",34072,34.072,0.57,"septiembre 19"
2019-09-09 00:38:00,"The Chemical Brothers","The Salmon Dance",220126,220.126,3.67,"septiembre 19"
2019-09-09 00:40:00,"The Chemical Brothers","Swoon",119583,119.583,1.99,"septiembre 19"
2019-09-09 00:48:00,"The Chemical Brothers","Out Of Control",439740,439.74,7.33,"septiembre 19"
2019-09-09 00:53:00,"The Chemical Brothers","Wide Open",31341,31.341,0.52,"septiembre 19"
2019-09-09 00:53:00,"The Chemical Brothers","Eve Of Destruction",280400,280.4,4.67,"septiembre 19"
2019-09-09 00:58:00,"The Chemical Brothers","The Golden Path",287440,287.44,4.79,"septiembre 19"
2019-09-09 01:03:00,"The Chemical Brothers","Leave Home",262421,262.421,4.37,"septiembre 19"
2019-09-09 03:00:00,"The Chemical Brothers","Leave Home",1693,1.693,0.03,"septiembre 19"
2019-09-09 04:42:00,"Art Blakey","Caravan",8570,8.57,0.14,"septiembre 19"
2019-09-09 11:57:00,"Bebo Valdés","El Manisero - Mambo Son",156596,156.596,2.61,"septiembre 19"
2019-09-09 12:02:00,"Bebo Valdés","Tres Palabras",283702,283.702,4.73,"septiembre 19"
2019-09-09 12:05:00,"Bebo Valdés","Lagrimas Negras",224166,224.166,3.74,"septiembre 19"
2019-09-09 12:08:00,"Bebo Valdés","Ansiedad",178516,178.516,2.98,"septiembre 19"
2019-09-09 12:11:00,"Bebo Valdés","Con Locura",179533,179.533,2.99,"septiembre 19"
2019-09-09 12:13:00,"Idania Valdés","Sabor a Mí",76766,76.766,1.28,"septiembre 19"
2019-09-09 12:17:00,"Bebo Valdés","Descarga Valdes",289972,289.972,4.83,"septiembre 19"
2019-09-09 12:21:00,"Bebo Valdés","Son de la Loma",209770,209.77,3.5,"septiembre 19"
2019-09-09 12:28:00,"Bebo Valdés","Cuba Linda",413548,413.548,6.89,"septiembre 19"
2019-09-09 12:30:00,"Bebo Valdés","Sabor",153020,153.02,2.55,"septiembre 19"
2019-09-09 12:33:00,"Bebo Valdés","El Manisero - Remastered",160160,160.16,2.67,"septiembre 19"
2019-09-09 12:35:00,"Bebo Valdés","Sabor a Mí - Remastered",133237,133.237,2.22,"septiembre 19"
2019-09-09 12:35:00,"Bebo Valdés","Ansiedad - Remastered",451,0.451,0.01,"septiembre 19"
2019-09-09 12:38:00,"Bebo Valdés","Ansiedad - Remastered",177048,177.048,2.95,"septiembre 19"
2019-09-09 12:41:00,"Bebo Valdés","Siboney - Remastered",154693,154.693,2.58,"septiembre 19"
2019-09-09 12:44:00,"Bebo Valdés","Sabor - Remastered",158493,158.493,2.64,"septiembre 19"
2019-09-09 12:47:00,"Bebo Valdés","Con Locura - Remastered",179493,179.493,2.99,"septiembre 19"
2019-09-09 12:49:00,"Bebo Valdés","Descarga Del Bebo - Remastered",168773,168.773,2.81,"septiembre 19"
2019-09-09 12:53:00,"Bebo Valdés","Bésame Mucho - Remastered",209560,209.56,3.49,"septiembre 19"
2019-09-09 13:27:00,"Bebo Valdés","Rareza Del Siglo - Remastered",61000,61,1.02,"septiembre 19"
2019-09-09 13:28:00,"Bebo Valdés","Rareza Del Siglo - Remastered",23934,23.934,0.4,"septiembre 19"
2019-09-09 13:28:00,"Bebo Valdés","Bésame Mucho - Remastered",50338,50.338,0.84,"septiembre 19"
2019-09-09 13:31:00,"Gallina Pintadita","Gallina Pintadita 2",146408,146.408,2.44,"septiembre 19"
2019-09-09 13:33:00,"Gallina Pintadita","Mi Merienda",119045,119.045,1.98,"septiembre 19"
2019-09-09 13:36:00,"Gallina Pintadita","Hormiguita",184786,184.786,3.08,"septiembre 19"
2019-09-09 13:37:00,"Gallina Pintadita","Le Tiré el Palo al Gato",101426,101.426,1.69,"septiembre 19"
2019-09-09 13:38:00,"Gallina Pintadita","Pin Pón",4141,4.141,0.07,"septiembre 19"
2019-09-09 13:40:00,"Gallina Pintadita","Perro Amigo",130160,130.16,2.17,"septiembre 19"
2019-09-09 13:48:00,"Gallina Pintadita","El Cuello de la Jirafa",165020,165.02,2.75,"septiembre 19"
2019-09-09 13:54:00,"Gallina Pintadita","El Cuello de la Jirafa",19401,19.401,0.32,"septiembre 19"
2019-09-09 13:57:00,"Gallina Pintadita","Maestro Andrés",200754,200.754,3.35,"septiembre 19"
2019-09-09 13:59:00,"Gallina Pintadita","Mariposita",80937,80.937,1.35,"septiembre 19"
2019-09-09 14:08:00,"Art Blakey","Caravan",587744,587.744,9.8,"septiembre 19"
2019-09-09 14:14:00,"Art Blakey","Sweet 'n' Sour",331443,331.443,5.52,"septiembre 19"
2019-09-09 14:18:00,"Art Blakey","In The Wee Small Hours Of The Morning",246040,246.04,4.1,"septiembre 19"
2019-09-09 14:30:00,"Art Blakey","This Is For Albert",93016,93.016,1.55,"septiembre 19"
2019-09-09 15:58:00,"Art Blakey","This Is For Albert",501360,501.36,8.36,"septiembre 19"
2019-09-09 16:02:00,"Art Blakey","Skylark",291160,291.16,4.85,"septiembre 19"
2019-09-09 16:09:00,"Art Blakey","Thermo",408986,408.986,6.82,"septiembre 19"
2019-09-09 16:17:00,"Art Blakey","Thermo [take 2]",446680,446.68,7.44,"septiembre 19"
2019-09-09 16:22:00,"Art Blakey","Sweet 'n' Sour [take 4]",327760,327.76,5.46,"septiembre 19"
2019-09-09 16:32:00,"Art Blakey","Caravan",587746,587.746,9.8,"septiembre 19"
2019-09-09 16:38:00,"Thelonious Monk","Ruby, My Dear",381520,381.52,6.36,"septiembre 19"
2019-09-09 16:41:00,"Dizzy Gillespie","Tin Tin Deo",162760,162.76,2.71,"septiembre 19"
2019-09-09 16:47:00,"Kenny Dorham","Monaco - Set 1 / Live From Cafe Bohemia/1956",338732,338.732,5.65,"septiembre 19"
2019-09-09 16:51:00,"Art Blakey","Elephant Walk",262840,262.84,4.38,"septiembre 19"
2019-09-09 16:54:00,"Alejandro Gonzalez","Hasta Viejitos (feat. Carlos Vives)",199995,199.995,3.33,"septiembre 19"
2019-09-09 17:00:00,"Air","Surfing on a Rocket",223373,223.373,3.72,"septiembre 19"
2019-09-09 17:04:00,"The Flaming Lips","Race for the Prize - 2017 Remaster",258912,258.912,4.32,"septiembre 19"
2019-09-09 17:07:00,"Cola Jet Set","El Amor Mejora",152786,152.786,2.55,"septiembre 19"
2019-09-09 18:06:00,"Delta Venus","Vuelo",7337,7.337,0.12,"septiembre 19"
2019-09-09 21:28:00,"Delta Venus","Vuelo",238464,238.464,3.97,"septiembre 19"
2019-09-09 21:31:00,"Kanaku y El Tigre","Quema Quema Quema",171613,171.613,2.86,"septiembre 19"
2019-09-09 21:36:00,"Nacho Vegas & Christina Rosenvinge","Me He Perdido",326560,326.56,5.44,"septiembre 19"
2019-09-09 21:40:00,"Meteoros","No Me Acuerdo de Nada",223640,223.64,3.73,"septiembre 19"
2019-09-09 21:43:00,"Stereo Total","Musique Automatique",197680,197.68,3.29,"septiembre 19"
2019-09-09 21:46:00,"Brian Kelly","She Is Dancing",175933,175.933,2.93,"septiembre 19"
2019-09-09 21:51:00,"Stereolab","Miss Modular",269360,269.36,4.49,"septiembre 19"
2019-09-09 21:59:00,"Tame Impala","Half Full Glass Of Wine - Live",494209,494.209,8.24,"septiembre 19"
2019-09-09 22:03:00,"Pastilla","A Marte",223886,223.886,3.73,"septiembre 19"
2019-09-09 22:07:00,"Tokyo Ska Paradise Orchestra","Horizon",251933,251.933,4.2,"septiembre 19"
2019-09-09 22:10:00,"The White Stripes","I Just Don't Know What To Do With Myself",166466,166.466,2.77,"septiembre 19"
2019-09-09 22:19:00,"Los Reyes del Falsete","Mi Chica",380542,380.542,6.34,"septiembre 19"
2019-09-09 22:22:00,"Jack White","You Are The Sunshine Of My Life",175066,175.066,2.92,"septiembre 19"
2019-09-09 22:27:00,"Martín Buscaglia","Viajar Contigo Es Como Escuchar la Vida Secreta de las Plantas",258026,258.026,4.3,"septiembre 19"
2019-09-09 22:30:00,"The Claypool Lennon Delirium","Breath of a Salesman",207000,207,3.45,"septiembre 19"
2019-09-09 22:34:00,"Emmanuel Del Real","16 De Febrero",232880,232.88,3.88,"septiembre 19"
2019-09-09 22:38:00,"Los Bunkers","Una Nube Cuelga Sobre Mí",233666,233.666,3.89,"septiembre 19"
2019-09-09 22:41:00,"Carl Barât","Run With the Boys",204426,204.426,3.41,"septiembre 19"
2019-09-09 22:45:00,"Temples","Mystery of Pop",204586,204.586,3.41,"septiembre 19"
2019-09-09 22:48:00,"The Whitest Boy Alive","Intentions",219426,219.426,3.66,"septiembre 19"
2019-09-09 22:53:00,"Torreblanca","Lobo",1680,1.68,0.03,"septiembre 19"
2019-09-09 22:53:00,"Todos Tus Muertos","Tu Alma Mía & Adelita",3620,3.62,0.06,"septiembre 19"
2019-09-09 22:53:00,"Francisco Barrios","Prohibido",30516,30.516,0.51,"septiembre 19"
2019-09-09 22:53:00,"Los Santos Dumont","Ayer",267813,267.813,4.46,"septiembre 19"
2019-09-09 22:58:00,"Arcade Fire","Headlights Look Like Diamonds",265813,265.813,4.43,"septiembre 19"
2019-09-09 23:02:00,"of Montreal","Lysergic Bliss",244013,244.013,4.07,"septiembre 19"
2019-09-09 23:03:00,"Los Angeles Negros","El Rey Y Yo",32803,32.803,0.55,"septiembre 19"
2019-09-09 23:06:00,"Air","Surfing on a Rocket",223373,223.373,3.72,"septiembre 19"
2019-09-09 23:11:00,"The Flaming Lips","Race for the Prize - 2017 Remaster",258912,258.912,4.32,"septiembre 19"
2019-09-09 23:13:00,"Cola Jet Set","El Amor Mejora",152786,152.786,2.55,"septiembre 19"
2019-09-09 23:17:00,"Delta Venus","Vuelo",245546,245.546,4.09,"septiembre 19"
2019-09-09 23:20:00,"Kanaku y El Tigre","Quema Quema Quema",171613,171.613,2.86,"septiembre 19"
2019-09-09 23:26:00,"Nacho Vegas & Christina Rosenvinge","Me He Perdido",326560,326.56,5.44,"septiembre 19"
2019-09-09 23:29:00,"Meteoros","No Me Acuerdo de Nada",223640,223.64,3.73,"septiembre 19"
2019-09-09 23:33:00,"Stereo Total","Musique Automatique",197680,197.68,3.29,"septiembre 19"
2019-09-09 23:36:00,"Brian Kelly","She Is Dancing",175933,175.933,2.93,"septiembre 19"
2019-09-09 23:40:00,"Stereolab","Miss Modular",269360,269.36,4.49,"septiembre 19"
2019-09-09 23:48:00,"Tame Impala","Half Full Glass Of Wine - Live",494209,494.209,8.24,"septiembre 19"
2019-09-09 23:52:00,"Pastilla","A Marte",223886,223.886,3.73,"septiembre 19"
2019-09-09 23:56:00,"Tokyo Ska Paradise Orchestra","Horizon",251933,251.933,4.2,"septiembre 19"
2019-09-10 00:19:00,"Art Blakey","This Is For Albert",160200,160.2,2.67,"septiembre 19"
2019-09-10 00:43:00,"Art Blakey","This Is For Albert",44492,44.492,0.74,"septiembre 19"
2019-09-10 01:31:00,"Peras y manzanas","Crecimiento económico",1179452,1179.452,19.66,"septiembre 19"
2019-09-10 07:49:00,"The White Stripes","I Just Don't Know What To Do With Myself",100805,100.805,1.68,"septiembre 19"
2019-09-10 12:12:00,"Bebo Valdés","El Manisero - Mambo Son",8000,8,0.13,"septiembre 19"
2019-09-10 12:22:00,"Ruben Gonzalez","Almendra",590020,590.02,9.83,"septiembre 19"
2019-09-10 12:22:00,"Buena Vista Social Club","Pueblo Nuevo",25848,25.848,0.43,"septiembre 19"
2019-09-10 12:23:00,"Marimba Diosa del Sur","Almendra",68682,68.682,1.14,"septiembre 19"
2019-09-10 12:24:00,"Marimba Diosa del Sur","Almendra",67492,67.492,1.12,"septiembre 19"
2019-09-10 12:27:00,"Marimba Diosa del Sur","Juarez",159653,159.653,2.66,"septiembre 19"
2019-09-10 12:30:00,"Marimba Diosa del Sur","La Margarita",183413,183.413,3.06,"septiembre 19"
2019-09-10 12:34:00,"Marimba Diosa del Sur","La Mora",232280,232.28,3.87,"septiembre 19"
2019-09-10 12:37:00,"Marimba Diosa del Sur","El Arete de Malires",171373,171.373,2.86,"septiembre 19"
2019-09-10 12:40:00,"Marimba Diosa del Sur","Mocambo",174480,174.48,2.91,"septiembre 19"
2019-09-10 12:43:00,"Marimba Diosa del Sur","Kid Azteca",214613,214.613,3.58,"septiembre 19"
2019-09-10 12:46:00,"Marimba Diosa del Sur","Playa Suave",154307,154.307,2.57,"septiembre 19"
2019-09-10 12:49:00,"Marimba Diosa del Sur","Blanca Estela",183213,183.213,3.05,"septiembre 19"
2019-09-10 12:52:00,"Marimba Diosa del Sur","Pulque para Dos",168147,168.147,2.8,"septiembre 19"
2019-09-10 12:54:00,"Marimba Diosa del Sur","Mi Merida",139147,139.147,2.32,"septiembre 19"
2019-09-10 12:58:00,"Marimba Diosa del Sur","Desden",229507,229.507,3.83,"septiembre 19"
2019-09-10 13:02:00,"Marimba Diosa del Sur","Rigoletito",222387,222.387,3.71,"septiembre 19"
2019-09-10 13:05:00,"Marimba Diosa del Sur","Salon Mexico",174413,174.413,2.91,"septiembre 19"
2019-09-10 13:17:00,"Marimba Diosa del Sur","Cuando Canta el Cornetin",49000,49,0.82,"septiembre 19"
2019-09-10 13:17:00,"Marimba Diosa del Sur","Blanca Estela",2902,2.902,0.05,"septiembre 19"
2019-09-10 13:41:00,"Marimba Diosa del Sur","Blanca Estela",122918,122.918,2.05,"septiembre 19"
2019-09-10 13:44:00,"Marimba Diosa del Sur","Pulque para Dos",168146,168.146,2.8,"septiembre 19"
2019-09-10 13:47:00,"Marimba Diosa del Sur","Mi Merida",139135,139.135,2.32,"septiembre 19"
2019-09-10 13:51:00,"Marimba Diosa del Sur","Desden",229506,229.506,3.83,"septiembre 19"
2019-09-10 13:54:00,"Marimba Diosa del Sur","Rigoletito",222386,222.386,3.71,"septiembre 19"
2019-09-10 13:54:00,"Marimba Diosa del Sur","Salon Mexico",3615,3.615,0.06,"septiembre 19"
2019-09-10 13:55:00,"Marimba Diosa del Sur","Cuando Canta el Cornetin",4276,4.276,0.07,"septiembre 19"
2019-09-10 13:58:00,"Marimba Diosa del Sur","Telefono a Larga Distancia",200993,200.993,3.35,"septiembre 19"
2019-09-10 14:01:00,"Marimba Diosa del Sur","Veracruz",164073,164.073,2.73,"septiembre 19"
2019-09-10 14:03:00,"Marimba Diosa del Sur","La Palma",23083,23.083,0.38,"septiembre 19"
2019-09-10 14:03:00,"Marimba Diosa del Sur","La Negra",143965,143.965,2.4,"septiembre 19"
